Host,Resource,MetricName,Record Type,Period,IntendedEndTimestamp,ActualStartTimestamp,ActualEndTimestamp,ValueCount,ValueType,IntegerValue,IntegerMin,IntegerMax,myDate,myTime,myDatetime
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 13:00:00 PST 2018,Fri Mar 09 12:00:00 PST 2018,Fri Mar 09 13:00:00 PST 2018,1434,Long,15955592,3689872,24676768,3/9/2018,13:00,3/9/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 14:00:00 PST 2018,Fri Mar 09 13:00:00 PST 2018,Fri Mar 09 14:00:00 PST 2018,1434,Long,19952824,3522520,24564920,3/9/2018,14:00,3/9/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 15:00:00 PST 2018,Fri Mar 09 14:00:00 PST 2018,Fri Mar 09 15:00:00 PST 2018,1434,Long,19798616,3442104,24358752,3/9/2018,15:00,3/9/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 16:00:00 PST 2018,Fri Mar 09 15:00:00 PST 2018,Fri Mar 09 16:00:00 PST 2018,1434,Long,16185240,3685536,24668072,3/9/2018,16:00,3/9/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 17:00:00 PST 2018,Fri Mar 09 16:00:00 PST 2018,Fri Mar 09 17:00:00 PST 2018,1434,Long,19691176,3947816,26697872,3/9/2018,17:00,3/9/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 18:00:00 PST 2018,Fri Mar 09 17:00:00 PST 2018,Fri Mar 09 18:00:00 PST 2018,1434,Long,15644536,3904776,24704232,3/9/2018,18:00,3/9/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 19:00:00 PST 2018,Fri Mar 09 18:00:00 PST 2018,Fri Mar 09 19:00:00 PST 2018,1434,Long,16262440,3342680,24421480,3/9/2018,19:00,3/9/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 20:00:00 PST 2018,Fri Mar 09 19:00:00 PST 2018,Fri Mar 09 20:00:00 PST 2018,1434,Long,11738416,3119992,24409352,3/9/2018,20:00,3/9/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 21:00:00 PST 2018,Fri Mar 09 20:00:00 PST 2018,Fri Mar 09 21:00:00 PST 2018,1434,Long,16348320,3800632,24681960,3/9/2018,21:00,3/9/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 22:00:00 PST 2018,Fri Mar 09 21:00:00 PST 2018,Fri Mar 09 22:00:00 PST 2018,1434,Long,20725744,4023032,23969696,3/9/2018,22:00,3/9/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 23:00:00 PST 2018,Fri Mar 09 22:00:00 PST 2018,Fri Mar 09 23:00:00 PST 2018,1434,Long,21284400,3502872,24234112,3/9/2018,23:00,3/9/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 00:00:00 PST 2018,Fri Mar 09 23:00:00 PST 2018,Sat Mar 10 00:00:00 PST 2018,1433,Long,16395672,3534744,24578280,3/10/2018,0:00,3/10/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 01:00:00 PST 2018,Sat Mar 10 00:00:00 PST 2018,Sat Mar 10 01:00:00 PST 2018,1434,Long,12453608,3990200,24305896,3/10/2018,1:00,3/10/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 02:00:00 PST 2018,Sat Mar 10 01:00:00 PST 2018,Sat Mar 10 02:00:00 PST 2018,1434,Long,17156400,3568456,24463232,3/10/2018,2:00,3/10/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 03:00:00 PST 2018,Sat Mar 10 02:00:00 PST 2018,Sat Mar 10 03:00:00 PST 2018,1434,Long,21527888,4146112,24903272,3/10/2018,3:00,3/10/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 04:00:00 PST 2018,Sat Mar 10 03:00:00 PST 2018,Sat Mar 10 04:00:00 PST 2018,1434,Long,22786064,3074560,24524712,3/10/2018,4:00,3/10/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 05:00:00 PST 2018,Sat Mar 10 04:00:00 PST 2018,Sat Mar 10 05:00:00 PST 2018,1434,Long,10129280,3569544,24731648,3/10/2018,5:00,3/10/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 06:00:00 PST 2018,Sat Mar 10 05:00:00 PST 2018,Sat Mar 10 06:00:00 PST 2018,1434,Long,14361160,3728224,24448240,3/10/2018,6:00,3/10/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 07:00:00 PST 2018,Sat Mar 10 06:00:00 PST 2018,Sat Mar 10 07:00:00 PST 2018,1434,Long,19139184,3847096,24011528,3/10/2018,7:00,3/10/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 08:00:00 PST 2018,Sat Mar 10 07:00:00 PST 2018,Sat Mar 10 08:00:00 PST 2018,1434,Long,19561592,3693920,24577712,3/10/2018,8:00,3/10/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 09:00:00 PST 2018,Sat Mar 10 08:00:00 PST 2018,Sat Mar 10 09:00:00 PST 2018,1434,Long,14276744,3887560,24661424,3/10/2018,9:00,3/10/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 10:00:00 PST 2018,Sat Mar 10 09:00:00 PST 2018,Sat Mar 10 10:00:00 PST 2018,1434,Long,18451896,3962104,24724416,3/10/2018,10:00,3/10/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 11:00:00 PST 2018,Sat Mar 10 10:00:00 PST 2018,Sat Mar 10 11:00:00 PST 2018,1434,Long,22855936,3791800,24640848,3/10/2018,11:00,3/10/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 12:00:00 PST 2018,Sat Mar 10 11:00:00 PST 2018,Sat Mar 10 12:00:00 PST 2018,1433,Long,13993536,3753464,24506760,3/10/2018,12:00,3/10/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 13:00:00 PST 2018,Sat Mar 10 12:00:00 PST 2018,Sat Mar 10 13:00:00 PST 2018,1435,Long,11154360,3098296,24371272,3/10/2018,13:00,3/10/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 14:00:00 PST 2018,Sat Mar 10 13:00:00 PST 2018,Sat Mar 10 14:00:00 PST 2018,1434,Long,14789720,3607416,24461440,3/10/2018,14:00,3/10/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 15:00:00 PST 2018,Sat Mar 10 14:00:00 PST 2018,Sat Mar 10 15:00:00 PST 2018,1434,Long,18385592,3526784,24452152,3/10/2018,15:00,3/10/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 16:00:00 PST 2018,Sat Mar 10 15:00:00 PST 2018,Sat Mar 10 16:00:00 PST 2018,1434,Long,24183920,3069536,24760520,3/10/2018,16:00,3/10/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 17:00:00 PST 2018,Sat Mar 10 16:00:00 PST 2018,Sat Mar 10 17:00:00 PST 2018,1434,Long,17632184,3438664,24176240,3/10/2018,17:00,3/10/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 18:00:00 PST 2018,Sat Mar 10 17:00:00 PST 2018,Sat Mar 10 18:00:00 PST 2018,1434,Long,13302584,3462392,24283360,3/10/2018,18:00,3/10/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 19:00:00 PST 2018,Sat Mar 10 18:00:00 PST 2018,Sat Mar 10 19:00:00 PST 2018,1434,Long,14985232,4060368,24311128,3/10/2018,19:00,3/10/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 20:00:00 PST 2018,Sat Mar 10 19:00:00 PST 2018,Sat Mar 10 20:00:00 PST 2018,1434,Long,19530800,3239272,24732672,3/10/2018,20:00,3/10/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 21:00:00 PST 2018,Sat Mar 10 20:00:00 PST 2018,Sat Mar 10 21:00:00 PST 2018,1434,Long,21857184,3500864,24439720,3/10/2018,21:00,3/10/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 22:00:00 PST 2018,Sat Mar 10 21:00:00 PST 2018,Sat Mar 10 22:00:00 PST 2018,1434,Long,9159648,3709992,24662336,3/10/2018,22:00,3/10/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 23:00:00 PST 2018,Sat Mar 10 22:00:00 PST 2018,Sat Mar 10 23:00:00 PST 2018,1434,Long,14903552,3692328,24567376,3/10/2018,23:00,3/10/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 00:00:00 PST 2018,Sat Mar 10 23:00:00 PST 2018,Sun Mar 11 00:00:00 PST 2018,1434,Long,20645144,3493432,24879944,3/11/2018,0:00,3/11/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 01:00:00 PST 2018,Sun Mar 11 00:00:00 PST 2018,Sun Mar 11 01:00:00 PST 2018,1431,Long,20028432,3690824,24387760,3/11/2018,1:00,3/11/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 03:00:00 PDT 2018,Sun Mar 11 01:00:00 PST 2018,Sun Mar 11 03:00:00 PDT 2018,1434,Long,16964944,3657512,24689064,3/11/2018,3:00,3/11/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 04:00:00 PDT 2018,Sun Mar 11 03:00:00 PDT 2018,Sun Mar 11 04:00:00 PDT 2018,1434,Long,15056744,3060912,24532560,3/11/2018,4:00,3/11/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 05:00:00 PDT 2018,Sun Mar 11 04:00:00 PDT 2018,Sun Mar 11 05:00:00 PDT 2018,1434,Long,19583288,3764568,24629784,3/11/2018,5:00,3/11/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 06:00:00 PDT 2018,Sun Mar 11 05:00:00 PDT 2018,Sun Mar 11 06:00:00 PDT 2018,1434,Long,17903160,3492488,24516824,3/11/2018,6:00,3/11/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 07:00:00 PDT 2018,Sun Mar 11 06:00:00 PDT 2018,Sun Mar 11 07:00:00 PDT 2018,1434,Long,14910440,3574584,24664056,3/11/2018,7:00,3/11/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 08:00:00 PDT 2018,Sun Mar 11 07:00:00 PDT 2018,Sun Mar 11 08:00:00 PDT 2018,1434,Long,13976888,3740392,24456608,3/11/2018,8:00,3/11/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 09:00:00 PDT 2018,Sun Mar 11 08:00:00 PDT 2018,Sun Mar 11 09:00:00 PDT 2018,1434,Long,13653440,3766416,24618392,3/11/2018,9:00,3/11/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 10:00:00 PDT 2018,Sun Mar 11 09:00:00 PDT 2018,Sun Mar 11 10:00:00 PDT 2018,1434,Long,18092128,4054496,24762824,3/11/2018,10:00,3/11/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 11:00:00 PDT 2018,Sun Mar 11 10:00:00 PDT 2018,Sun Mar 11 11:00:00 PDT 2018,1385,Long,15975624,3662056,24429864,3/11/2018,11:00,3/11/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 12:00:00 PDT 2018,Sun Mar 11 11:00:00 PDT 2018,Sun Mar 11 12:00:00 PDT 2018,1434,Long,11871672,4045224,24824552,3/11/2018,12:00,3/11/2018 12:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 13:00:00 PDT 2018,Sun Mar 11 12:00:00 PDT 2018,Sun Mar 11 13:00:00 PDT 2018,1433,Long,17004288,3951680,24739672,3/11/2018,13:00,3/11/2018 13:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 14:00:00 PDT 2018,Sun Mar 11 13:00:00 PDT 2018,Sun Mar 11 14:00:00 PDT 2018,1434,Long,22241656,4041440,24497136,3/11/2018,14:00,3/11/2018 14:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 15:00:00 PDT 2018,Sun Mar 11 14:00:00 PDT 2018,Sun Mar 11 15:00:00 PDT 2018,1434,Long,13329272,3799944,24829608,3/11/2018,15:00,3/11/2018 15:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 16:00:00 PDT 2018,Sun Mar 11 15:00:00 PDT 2018,Sun Mar 11 16:00:00 PDT 2018,1434,Long,17766472,4027792,24575280,3/11/2018,16:00,3/11/2018 16:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 17:00:00 PDT 2018,Sun Mar 11 16:00:00 PDT 2018,Sun Mar 11 17:00:00 PDT 2018,1434,Long,16515048,3710808,24370336,3/11/2018,17:00,3/11/2018 17:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 18:00:00 PDT 2018,Sun Mar 11 17:00:00 PDT 2018,Sun Mar 11 18:00:00 PDT 2018,1434,Long,20984480,3747584,24774536,3/11/2018,18:00,3/11/2018 18:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 19:00:00 PDT 2018,Sun Mar 11 18:00:00 PDT 2018,Sun Mar 11 19:00:00 PDT 2018,1434,Long,19918664,3723224,24330736,3/11/2018,19:00,3/11/2018 19:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 20:00:00 PDT 2018,Sun Mar 11 19:00:00 PDT 2018,Sun Mar 11 20:00:00 PDT 2018,1434,Long,11197800,3538200,24641672,3/11/2018,20:00,3/11/2018 20:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 21:00:00 PDT 2018,Sun Mar 11 20:00:00 PDT 2018,Sun Mar 11 21:00:00 PDT 2018,1434,Long,16566072,3907600,24514344,3/11/2018,21:00,3/11/2018 21:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 22:00:00 PDT 2018,Sun Mar 11 21:00:00 PDT 2018,Sun Mar 11 22:00:00 PDT 2018,1434,Long,17550032,4191680,24391928,3/11/2018,22:00,3/11/2018 22:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 23:00:00 PDT 2018,Sun Mar 11 22:00:00 PDT 2018,Sun Mar 11 23:00:00 PDT 2018,1434,Long,16205240,4011096,24608952,3/11/2018,23:00,3/11/2018 23:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 00:00:00 PDT 2018,Sun Mar 11 23:00:00 PDT 2018,Mon Mar 12 00:00:00 PDT 2018,1434,Long,13180912,3726408,24868184,3/12/2018,0:00,3/12/2018 0:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 01:00:00 PDT 2018,Mon Mar 12 00:00:00 PDT 2018,Mon Mar 12 01:00:00 PDT 2018,1434,Long,15199040,3973472,24498160,3/12/2018,1:00,3/12/2018 1:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 02:00:00 PDT 2018,Mon Mar 12 01:00:00 PDT 2018,Mon Mar 12 02:00:00 PDT 2018,1434,Long,12834752,4196640,24231248,3/12/2018,2:00,3/12/2018 2:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 03:00:00 PDT 2018,Mon Mar 12 02:00:00 PDT 2018,Mon Mar 12 03:00:00 PDT 2018,1434,Long,18077912,3760016,24371344,3/12/2018,3:00,3/12/2018 3:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 04:00:00 PDT 2018,Mon Mar 12 03:00:00 PDT 2018,Mon Mar 12 04:00:00 PDT 2018,1434,Long,19696064,3686576,24438496,3/12/2018,4:00,3/12/2018 4:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 05:00:00 PDT 2018,Mon Mar 12 04:00:00 PDT 2018,Mon Mar 12 05:00:00 PDT 2018,1434,Long,17156760,3758152,24443792,3/12/2018,5:00,3/12/2018 5:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 06:00:00 PDT 2018,Mon Mar 12 05:00:00 PDT 2018,Mon Mar 12 06:00:00 PDT 2018,1434,Long,14485824,3782584,24602360,3/12/2018,6:00,3/12/2018 6:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 07:00:00 PDT 2018,Mon Mar 12 06:00:00 PDT 2018,Mon Mar 12 07:00:00 PDT 2018,1434,Long,16493696,4156296,24731960,3/12/2018,7:00,3/12/2018 7:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 08:00:00 PDT 2018,Mon Mar 12 07:00:00 PDT 2018,Mon Mar 12 08:00:00 PDT 2018,1434,Long,20124912,3278576,24210808,3/12/2018,8:00,3/12/2018 8:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 09:00:00 PDT 2018,Mon Mar 12 08:00:00 PDT 2018,Mon Mar 12 09:00:00 PDT 2018,1434,Long,17650752,3263832,24227096,3/12/2018,9:00,3/12/2018 9:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 10:00:00 PDT 2018,Mon Mar 12 09:00:00 PDT 2018,Mon Mar 12 10:00:00 PDT 2018,1434,Long,15144920,4004704,24518256,3/12/2018,10:00,3/12/2018 10:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 11:00:00 PDT 2018,Mon Mar 12 10:00:00 PDT 2018,Mon Mar 12 11:00:00 PDT 2018,1434,Long,11768392,3879328,24596872,3/12/2018,11:00,3/12/2018 11:00
tdp02,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 12 12:00:00 PDT 2018,Mon Mar 12 11:00:00 PDT 2018,Mon Mar 12 12:00:00 PDT 2018,642,Long,13197008,4422728,21117008,3/12/2018,12:00,3/12/2018 12:00
